DNA_number	Protein_name	Score	Col_3	Col_4	Col_5	Col_6	Col_7	Col_8	Col_9	Col_10	Col_11
sample_798854	sp|B7NA10|6PGL_ECOLU	100.0	49	0	0	2	148	91	139	2.38e-13	60.8
sample_798854	sp|P52697|6PGL_ECOLI	100.0	49	0	0	2	148	91	139	2.38e-13	60.8
sample_798854	sp|B1IXL9|6PGL_ECOLC	100.0	49	0	0	2	148	91	139	2.38e-13	60.8
sample_798854	sp|A7ZY23|6PGL_ECOHS	100.0	49	0	0	2	148	91	139	2.38e-13	60.8
sample_798854	sp|B1X797|6PGL_ECODH	100.0	49	0	0	2	148	91	139	2.38e-13	60.8
sample_798854	sp|C4ZXT8|6PGL_ECOBW	100.0	49	0	0	2	148	91	139	2.38e-13	60.8
sample_798854	sp|B7M6D0|6PGL_ECO8A	100.0	49	0	0	2	148	91	139	2.38e-13	60.8
sample_798854	sp|B7LB75|6PGL_ECO55	100.0	49	0	0	2	148	91	139	2.38e-13	60.8
sample_798854	sp|A7ZJE2|6PGL_ECO24	100.0	49	0	0	2	148	91	139	2.38e-13	60.8
sample_798854	sp|B5YRG5|6PGL_ECO5E	100.0	49	0	0	2	148	91	139	2.46e-13	60.8
sample_798854	sp|Q8X926|6PGL_ECO57	100.0	49	0	0	2	148	91	139	2.46e-13	60.8
sample_799384	sp|B7M6D0|6PGL_ECO8A	100.0	49	0	0	3	149	268	316	1.35e-29	104.0
sample_799384	sp|Q1REG3|6PGL_ECOUT	100.0	49	0	0	3	149	268	316	1.36e-29	104.0
sample_799384	sp|A1A909|6PGL_ECOK1	100.0	49	0	0	3	149	268	316	1.36e-29	104.0
sample_799384	sp|B7MPQ2|6PGL_ECO81	100.0	49	0	0	3	149	268	316	1.36e-29	104.0
sample_799384	sp|B7MGM4|6PGL_ECO45	100.0	49	0	0	3	149	268	316	1.36e-29	104.0
sample_799384	sp|B7ULP0|6PGL_ECO27	100.0	49	0	0	3	149	268	316	1.36e-29	104.0
sample_799384	sp|B6I7S1|6PGL_ECOSE	100.0	49	0	0	3	149	268	316	1.44e-29	104.0
sample_799384	sp|B7NA10|6PGL_ECOLU	100.0	49	0	0	3	149	268	316	1.44e-29	104.0
sample_799384	sp|P52697|6PGL_ECOLI	100.0	49	0	0	3	149	268	316	1.44e-29	104.0
sample_799384	sp|B1IXL9|6PGL_ECOLC	100.0	49	0	0	3	149	268	316	1.44e-29	104.0
sample_799384	sp|A7ZY23|6PGL_ECOHS	100.0	49	0	0	3	149	268	316	1.44e-29	104.0
sample_799384	sp|B1X797|6PGL_ECODH	100.0	49	0	0	3	149	268	316	1.44e-29	104.0
sample_799384	sp|C4ZXT8|6PGL_ECOBW	100.0	49	0	0	3	149	268	316	1.44e-29	104.0
sample_799384	sp|B7LB75|6PGL_ECO55	100.0	49	0	0	3	149	268	316	1.44e-29	104.0
sample_799384	sp|A7ZJE2|6PGL_ECO24	100.0	49	0	0	3	149	268	316	1.44e-29	104.0
sample_799384	sp|B1LM58|6PGL_ECOSM	100.0	49	0	0	3	149	268	316	1.48e-29	104.0
sample_800099	sp|P52696|YBHD_ECOLI	100.0	49	0	0	149	3	110	158	1.7499999999999998e-30	106.0
sample_802425	sp|P75763|YBHI_ECOLI	100.0	49	0	0	2	148	181	229	1.83e-19	78.2
sample_802885	sp|P75763|YBHI_ECOLI	100.0	50	0	0	1	150	334	383	1.67e-27	100.0
sample_803055	sp|P75763|YBHI_ECOLI	100.0	49	0	0	2	148	391	439	2.5500000000000002e-26	97.4
sample_803262	sp|P75763|YBHI_ECOLI	100.0	18	0	0	2	55	460	477	2.46e-06	40.8
sample_804400	sp|P75764|YBHJ_ECOLI	100.0	49	0	0	3	149	301	349	5.69e-29	105.0
sample_804631	sp|P75764|YBHJ_ECOLI	100.0	49	0	0	3	149	378	426	4.53e-30	108.0
sample_804872	sp|P75764|YBHJ_ECOLI	100.0	49	0	0	2	148	458	506	8.47e-29	104.0
sample_805628	sp|P75764|YBHJ_ECOLI	100.0	44	0	0	2	133	710	753	6.94e-25	93.6
sample_806214	sp|P46130|YBHC_ECOLI	100.0	49	0	0	149	3	307	355	6.28e-28	101.0
sample_806377	sp|P46130|YBHC_ECOLI	100.0	49	0	0	148	2	253	301	7.39e-28	101.0
sample_806476	sp|P46130|YBHC_ECOLI	100.0	49	0	0	148	2	220	268	1.09e-27	100.0
sample_806523	sp|P46130|YBHC_ECOLI	100.0	49	0	0	149	3	204	252	3.81e-27	99.4
sample_8066	sp|P21645|LPXD_ECOLI	39.394	33	20	0	29	127	231	263	4.9	23.5
sample_8066	sp|P65322|LPXD_ECOL6	39.394	33	20	0	29	127	231	263	5.0	23.5
sample_8066	sp|Q0TLF4|LPXD_ECOL5	39.394	33	20	0	29	127	231	263	5.0	23.5
sample_8066	sp|P65323|LPXD_ECO57	39.394	33	20	0	29	127	231	263	5.0	23.5
sample_8066	sp|Q1RG10|LPXD_ECOUT	39.394	33	20	0	29	127	231	263	5.2	23.1
sample_807060	sp|P46130|YBHC_ECOLI	100.0	49	0	0	149	3	25	73	1.11e-28	103.0
sample_807061	sp|P46130|YBHC_ECOLI	100.0	49	0	0	148	2	25	73	1.11e-28	103.0
sample_807412	sp|P12994|YBHB_ECOLI	100.0	42	0	0	149	24	117	158	1.41e-23	85.1
sample_808367	sp|P12995|BIOA_ECOLI	100.0	49	0	0	149	3	248	296	4.42e-28	101.0
sample_808402	sp|P12995|BIOA_ECOLI	100.0	50	0	0	150	1	236	285	2.2200000000000002e-29	105.0
sample_809025	sp|P12995|BIOA_ECOLI	100.0	49	0	0	148	2	29	77	2.1500000000000002e-29	105.0
sample_809348	sp|B5YRL4|BIOB_ECO5E	100.0	49	0	0	2	148	3	51	3.15e-29	103.0
sample_809348	sp|Q8X825|BIOB_ECO57	100.0	49	0	0	2	148	3	51	3.15e-29	103.0
sample_809348	sp|B1LM66|BIOB_ECOSM	100.0	49	0	0	2	148	3	51	3.81e-29	103.0
sample_809348	sp|B6I7S9|BIOB_ECOSE	100.0	49	0	0	2	148	3	51	3.81e-29	103.0
sample_809348	sp|B7NA74|BIOB_ECOLU	100.0	49	0	0	2	148	3	51	3.81e-29	103.0
sample_809348	sp|P12996|BIOB_ECOLI	100.0	49	0	0	2	148	3	51	3.81e-29	103.0
sample_809348	sp|B1IXJ3|BIOB_ECOLC	100.0	49	0	0	2	148	3	51	3.81e-29	103.0
sample_809348	sp|Q0TJS3|BIOB_ECOL5	100.0	49	0	0	2	148	3	51	3.81e-29	103.0
sample_809348	sp|A7ZY31|BIOB_ECOHS	100.0	49	0	0	2	148	3	51	3.81e-29	103.0
sample_809348	sp|B1X7A5|BIOB_ECODH	100.0	49	0	0	2	148	3	51	3.81e-29	103.0
sample_809348	sp|B7M747|BIOB_ECO8A	100.0	49	0	0	2	148	3	51	3.81e-29	103.0
sample_809348	sp|B7NNK5|BIOB_ECO7I	100.0	49	0	0	2	148	3	51	3.81e-29	103.0
sample_809348	sp|B7LC57|BIOB_ECO55	100.0	49	0	0	2	148	3	51	3.81e-29	103.0
sample_809348	sp|B7ULX2|BIOB_ECO27	100.0	49	0	0	2	148	3	51	3.81e-29	103.0
sample_809348	sp|A7ZJI4|BIOB_ECO24	100.0	49	0	0	2	148	3	51	3.81e-29	103.0
sample_809348	sp|Q1REF5|BIOB_ECOUT	100.0	49	0	0	2	148	3	51	4.01e-29	103.0
sample_809348	sp|Q8FJQ3|BIOB_ECOL6	100.0	49	0	0	2	148	3	51	4.01e-29	103.0
sample_809348	sp|A1A917|BIOB_ECOK1	100.0	49	0	0	2	148	3	51	4.01e-29	103.0
sample_809348	sp|B7MQM8|BIOB_ECO81	100.0	49	0	0	2	148	3	51	4.01e-29	103.0
sample_809348	sp|B7MGN3|BIOB_ECO45	100.0	49	0	0	2	148	3	51	4.01e-29	103.0
sample_809369	sp|B5YRL4|BIOB_ECO5E	100.0	49	0	0	2	148	10	58	1.32e-29	104.0
sample_809369	sp|Q8X825|BIOB_ECO57	100.0	49	0	0	2	148	10	58	1.32e-29	104.0
sample_809369	sp|Q0TJS3|BIOB_ECOL5	100.0	49	0	0	2	148	10	58	1.41e-29	104.0
sample_809369	sp|Q1REF5|BIOB_ECOUT	100.0	49	0	0	2	148	10	58	1.51e-29	104.0
sample_809369	sp|Q8FJQ3|BIOB_ECOL6	100.0	49	0	0	2	148	10	58	1.51e-29	104.0
sample_809369	sp|A1A917|BIOB_ECOK1	100.0	49	0	0	2	148	10	58	1.51e-29	104.0
sample_809369	sp|B7MQM8|BIOB_ECO81	100.0	49	0	0	2	148	10	58	1.51e-29	104.0
sample_809369	sp|B7MGN3|BIOB_ECO45	100.0	49	0	0	2	148	10	58	1.51e-29	104.0
sample_809369	sp|B1LM66|BIOB_ECOSM	100.0	49	0	0	2	148	10	58	1.55e-29	104.0
sample_809369	sp|B7NA74|BIOB_ECOLU	100.0	49	0	0	2	148	10	58	1.55e-29	104.0
sample_809369	sp|P12996|BIOB_ECOLI	100.0	49	0	0	2	148	10	58	1.55e-29	104.0
sample_809369	sp|B1IXJ3|BIOB_ECOLC	100.0	49	0	0	2	148	10	58	1.55e-29	104.0
sample_809369	sp|A7ZY31|BIOB_ECOHS	100.0	49	0	0	2	148	10	58	1.55e-29	104.0
sample_809369	sp|B1X7A5|BIOB_ECODH	100.0	49	0	0	2	148	10	58	1.55e-29	104.0
sample_809369	sp|B7M747|BIOB_ECO8A	100.0	49	0	0	2	148	10	58	1.55e-29	104.0
sample_809369	sp|B7NNK5|BIOB_ECO7I	100.0	49	0	0	2	148	10	58	1.55e-29	104.0
sample_809369	sp|B7LC57|BIOB_ECO55	100.0	49	0	0	2	148	10	58	1.55e-29	104.0
sample_809369	sp|B7ULX2|BIOB_ECO27	100.0	49	0	0	2	148	10	58	1.55e-29	104.0
sample_809369	sp|A7ZJI4|BIOB_ECO24	100.0	49	0	0	2	148	10	58	1.55e-29	104.0
sample_809369	sp|B6I7S9|BIOB_ECOSE	100.0	49	0	0	2	148	10	58	1.61e-29	104.0
sample_809482	sp|B5YRL4|BIOB_ECO5E	100.0	49	0	0	3	149	48	96	3.15e-29	103.0
sample_809482	sp|Q8X825|BIOB_ECO57	100.0	49	0	0	3	149	48	96	3.15e-29	103.0
sample_809482	sp|B6I7S9|BIOB_ECOSE	100.0	49	0	0	3	149	48	96	3.36e-29	103.0
sample_809482	sp|Q1REF5|BIOB_ECOUT	100.0	49	0	0	3	149	48	96	3.4600000000000003e-29	103.0
sample_809482	sp|Q8FJQ3|BIOB_ECOL6	100.0	49	0	0	3	149	48	96	3.4600000000000003e-29	103.0
sample_809482	sp|A1A917|BIOB_ECOK1	100.0	49	0	0	3	149	48	96	3.4600000000000003e-29	103.0
sample_809482	sp|B7MQM8|BIOB_ECO81	100.0	49	0	0	3	149	48	96	3.4600000000000003e-29	103.0
sample_809482	sp|B7MGN3|BIOB_ECO45	100.0	49	0	0	3	149	48	96	3.4600000000000003e-29	103.0
sample_809482	sp|B1LM66|BIOB_ECOSM	100.0	49	0	0	3	149	48	96	3.5400000000000003e-29	103.0
sample_809482	sp|B7NA74|BIOB_ECOLU	100.0	49	0	0	3	149	48	96	3.5400000000000003e-29	103.0
sample_809482	sp|P12996|BIOB_ECOLI	100.0	49	0	0	3	149	48	96	3.5400000000000003e-29	103.0
sample_809482	sp|B1IXJ3|BIOB_ECOLC	100.0	49	0	0	3	149	48	96	3.5400000000000003e-29	103.0
sample_809482	sp|Q0TJS3|BIOB_ECOL5	100.0	49	0	0	3	149	48	96	3.5400000000000003e-29	103.0
sample_809482	sp|A7ZY31|BIOB_ECOHS	100.0	49	0	0	3	149	48	96	3.5400000000000003e-29	103.0
sample_809482	sp|B1X7A5|BIOB_ECODH	100.0	49	0	0	3	149	48	96	3.5400000000000003e-29	103.0
sample_809482	sp|B7M747|BIOB_ECO8A	100.0	49	0	0	3	149	48	96	3.5400000000000003e-29	103.0
sample_809482	sp|B7NNK5|BIOB_ECO7I	100.0	49	0	0	3	149	48	96	3.5400000000000003e-29	103.0
sample_809482	sp|B7LC57|BIOB_ECO55	100.0	49	0	0	3	149	48	96	3.5400000000000003e-29	103.0
sample_809482	sp|B7ULX2|BIOB_ECO27	100.0	49	0	0	3	149	48	96	3.5400000000000003e-29	103.0
sample_809482	sp|A7ZJI4|BIOB_ECO24	100.0	49	0	0	3	149	48	96	3.5400000000000003e-29	103.0
sample_809628	sp|B6I7S9|BIOB_ECOSE	100.0	50	0	0	1	150	96	145	3.24e-31	108.0
sample_809628	sp|Q1REF5|BIOB_ECOUT	100.0	50	0	0	1	150	96	145	3.35e-31	108.0
sample_809628	sp|Q8FJQ3|BIOB_ECOL6	100.0	50	0	0	1	150	96	145	3.35e-31	108.0
sample_809628	sp|A1A917|BIOB_ECOK1	100.0	50	0	0	1	150	96	145	3.35e-31	108.0
sample_809628	sp|B7MQM8|BIOB_ECO81	100.0	50	0	0	1	150	96	145	3.35e-31	108.0
sample_809628	sp|B7MGN3|BIOB_ECO45	100.0	50	0	0	1	150	96	145	3.35e-31	108.0
sample_809628	sp|B1LM66|BIOB_ECOSM	100.0	50	0	0	1	150	96	145	3.38e-31	108.0
sample_809628	sp|B7NA74|BIOB_ECOLU	100.0	50	0	0	1	150	96	145	3.38e-31	108.0
sample_809628	sp|P12996|BIOB_ECOLI	100.0	50	0	0	1	150	96	145	3.38e-31	108.0
sample_809628	sp|B1IXJ3|BIOB_ECOLC	100.0	50	0	0	1	150	96	145	3.38e-31	108.0
sample_809628	sp|A7ZY31|BIOB_ECOHS	100.0	50	0	0	1	150	96	145	3.38e-31	108.0
sample_809628	sp|B1X7A5|BIOB_ECODH	100.0	50	0	0	1	150	96	145	3.38e-31	108.0
sample_809628	sp|B7M747|BIOB_ECO8A	100.0	50	0	0	1	150	96	145	3.38e-31	108.0
sample_809628	sp|B7NNK5|BIOB_ECO7I	100.0	50	0	0	1	150	96	145	3.38e-31	108.0
sample_809628	sp|B7LC57|BIOB_ECO55	100.0	50	0	0	1	150	96	145	3.38e-31	108.0
sample_809628	sp|B7ULX2|BIOB_ECO27	100.0	50	0	0	1	150	96	145	3.38e-31	108.0
sample_809628	sp|A7ZJI4|BIOB_ECO24	100.0	50	0	0	1	150	96	145	3.38e-31	108.0
sample_81068	sp|Q8FL76|LEU3_ECOL6	100.0	49	0	0	149	3	248	296	2.89e-28	101.0
sample_81068	sp|Q1RGC4|LEU3_ECOUT	100.0	49	0	0	149	3	249	297	3.05e-28	101.0
sample_81068	sp|Q8X9Z9|LEU3_ECO57	100.0	49	0	0	149	3	248	296	3.08e-28	101.0
sample_81068	sp|P30125|LEU3_ECOLI	100.0	49	0	0	149	3	248	296	3.35e-28	101.0
sample_810903	sp|B7M748|BIOF_ECO8A	100.0	49	0	0	3	149	176	224	3.73e-30	107.0
sample_810903	sp|B1IXJ2|BIOF_ECOLC	100.0	49	0	0	3	149	176	224	4.3199999999999995e-30	106.0
sample_810903	sp|A7ZY32|BIOF_ECOHS	100.0	49	0	0	3	149	176	224	4.3199999999999995e-30	106.0
sample_810903	sp|P12998|BIOF_ECOLI	100.0	49	0	0	3	149	176	224	4.55e-30	106.0
sample_810903	sp|B1X7A6|BIOF_ECODH	100.0	49	0	0	3	149	176	224	4.55e-30	106.0
sample_810903	sp|B6I7T0|BIOF_ECOSE	100.0	49	0	0	3	149	176	224	4.8399999999999994e-30	106.0
sample_810903	sp|A7ZJI5|BIOF_ECO24	100.0	49	0	0	3	149	176	224	4.8399999999999994e-30	106.0
sample_810903	sp|B7NA75|BIOF_ECOLU	100.0	49	0	0	3	149	176	224	5.7099999999999994e-30	106.0
sample_811762	sp|P12999|BIOC_ECOLI	100.0	49	0	0	3	149	82	130	9.76e-30	103.0
sample_812142	sp|P12999|BIOC_ECOLI	100.0	44	0	0	1	132	208	251	1.89e-25	92.4
sample_812624	sp|P13000|BIOD1_ECOLI	100.0	49	0	0	3	149	120	168	6.8400000000000005e-31	105.0
sample_81288	sp|P30125|LEU3_ECOLI	100.0	49	0	0	148	2	175	223	4.93e-29	103.0
sample_81288	sp|Q1RGC4|LEU3_ECOUT	100.0	49	0	0	148	2	176	224	5.96e-29	103.0
sample_813241	sp|P16679|PHNL_ECOLI	33.333	30	20	0	101	12	100	129	5.1	23.1
sample_813577	sp|Q0TJR9|UVRB_ECOL5	100.0	49	0	0	3	149	19	67	1.09e-27	101.0
sample_813577	sp|B7MQN2|UVRB_ECO81	100.0	49	0	0	3	149	19	67	1.09e-27	101.0
sample_813577	sp|Q1REF1|UVRB_ECOUT	100.0	49	0	0	3	149	19	67	1.14e-27	101.0
sample_813577	sp|B1LM70|UVRB_ECOSM	100.0	49	0	0	3	149	19	67	1.14e-27	101.0
sample_813577	sp|B6I7T4|UVRB_ECOSE	100.0	49	0	0	3	149	19	67	1.14e-27	101.0
sample_813577	sp|B7NA78|UVRB_ECOLU	100.0	49	0	0	3	149	19	67	1.14e-27	101.0
sample_813577	sp|P0A8F8|UVRB_ECOLI	100.0	49	0	0	3	149	19	67	1.14e-27	101.0
sample_813577	sp|B1IXI9|UVRB_ECOLC	100.0	49	0	0	3	149	19	67	1.14e-27	101.0
sample_813577	sp|A1A921|UVRB_ECOK1	100.0	49	0	0	3	149	19	67	1.14e-27	101.0
sample_813577	sp|A7ZY35|UVRB_ECOHS	100.0	49	0	0	3	149	19	67	1.14e-27	101.0
sample_813577	sp|B1X7A9|UVRB_ECODH	100.0	49	0	0	3	149	19	67	1.14e-27	101.0
sample_813577	sp|C4ZXV1|UVRB_ECOBW	100.0	49	0	0	3	149	19	67	1.14e-27	101.0
sample_813577	sp|B7M751|UVRB_ECO8A	100.0	49	0	0	3	149	19	67	1.14e-27	101.0
sample_813577	sp|B5YRL8|UVRB_ECO5E	100.0	49	0	0	3	149	19	67	1.14e-27	101.0
sample_813577	sp|P0A8F9|UVRB_ECO57	100.0	49	0	0	3	149	19	67	1.14e-27	101.0
sample_813577	sp|B7LC61|UVRB_ECO55	100.0	49	0	0	3	149	19	67	1.14e-27	101.0
sample_813577	sp|B7MGN7|UVRB_ECO45	100.0	49	0	0	3	149	19	67	1.14e-27	101.0
sample_813577	sp|B7ULX6|UVRB_ECO27	100.0	49	0	0	3	149	19	67	1.14e-27	101.0
sample_813577	sp|A7ZJI8|UVRB_ECO24	100.0	49	0	0	3	149	19	67	1.14e-27	101.0
sample_813577	sp|Q8FJP8|UVRB_ECOL6	100.0	49	0	0	3	149	19	67	1.1500000000000002e-27	101.0
sample_813577	sp|B7NNK9|UVRB_ECO7I	100.0	49	0	0	3	149	19	67	1.16e-27	101.0
sample_813645	sp|Q0TJR9|UVRB_ECOL5	100.0	50	0	0	1	150	41	90	2.54e-29	106.0
sample_813645	sp|B7MQN2|UVRB_ECO81	100.0	50	0	0	1	150	41	90	2.54e-29	106.0
sample_813645	sp|Q8FJP8|UVRB_ECOL6	100.0	50	0	0	1	150	41	90	2.59e-29	106.0
sample_813645	sp|Q1REF1|UVRB_ECOUT	100.0	50	0	0	1	150	41	90	2.61e-29	106.0
sample_813645	sp|B1LM70|UVRB_ECOSM	100.0	50	0	0	1	150	41	90	2.61e-29	106.0
sample_813645	sp|B6I7T4|UVRB_ECOSE	100.0	50	0	0	1	150	41	90	2.61e-29	106.0
sample_813645	sp|B7NA78|UVRB_ECOLU	100.0	50	0	0	1	150	41	90	2.61e-29	106.0
sample_813645	sp|P0A8F8|UVRB_ECOLI	100.0	50	0	0	1	150	41	90	2.61e-29	106.0
sample_813645	sp|B1IXI9|UVRB_ECOLC	100.0	50	0	0	1	150	41	90	2.61e-29	106.0
sample_813645	sp|A1A921|UVRB_ECOK1	100.0	50	0	0	1	150	41	90	2.61e-29	106.0
sample_813645	sp|A7ZY35|UVRB_ECOHS	100.0	50	0	0	1	150	41	90	2.61e-29	106.0
sample_813645	sp|B1X7A9|UVRB_ECODH	100.0	50	0	0	1	150	41	90	2.61e-29	106.0
sample_813645	sp|C4ZXV1|UVRB_ECOBW	100.0	50	0	0	1	150	41	90	2.61e-29	106.0
sample_813645	sp|B7M751|UVRB_ECO8A	100.0	50	0	0	1	150	41	90	2.61e-29	106.0
sample_813645	sp|B5YRL8|UVRB_ECO5E	100.0	50	0	0	1	150	41	90	2.61e-29	106.0
sample_813645	sp|P0A8F9|UVRB_ECO57	100.0	50	0	0	1	150	41	90	2.61e-29	106.0
sample_813645	sp|B7LC61|UVRB_ECO55	100.0	50	0	0	1	150	41	90	2.61e-29	106.0
sample_813645	sp|B7MGN7|UVRB_ECO45	100.0	50	0	0	1	150	41	90	2.61e-29	106.0
sample_813645	sp|B7ULX6|UVRB_ECO27	100.0	50	0	0	1	150	41	90	2.61e-29	106.0
sample_813645	sp|A7ZJI8|UVRB_ECO24	100.0	50	0	0	1	150	41	90	2.61e-29	106.0
sample_813645	sp|B7NNK9|UVRB_ECO7I	100.0	50	0	0	1	150	41	90	2.72e-29	106.0
sample_814321	sp|B7NNK9|UVRB_ECO7I	100.0	29	0	0	63	149	287	315	2.16e-15	66.6
sample_814321	sp|Q0TJR9|UVRB_ECOL5	100.0	29	0	0	63	149	287	315	2.21e-15	66.6
sample_814321	sp|B7MQN2|UVRB_ECO81	100.0	29	0	0	63	149	287	315	2.21e-15	66.6
sample_814321	sp|Q1REF1|UVRB_ECOUT	100.0	29	0	0	63	149	287	315	2.23e-15	66.6
sample_814321	sp|B1LM70|UVRB_ECOSM	100.0	29	0	0	63	149	287	315	2.23e-15	66.6
sample_814321	sp|B6I7T4|UVRB_ECOSE	100.0	29	0	0	63	149	287	315	2.23e-15	66.6
sample_814321	sp|B7NA78|UVRB_ECOLU	100.0	29	0	0	63	149	287	315	2.23e-15	66.6
sample_814321	sp|P0A8F8|UVRB_ECOLI	100.0	29	0	0	63	149	287	315	2.23e-15	66.6
sample_814321	sp|B1IXI9|UVRB_ECOLC	100.0	29	0	0	63	149	287	315	2.23e-15	66.6
sample_814321	sp|Q8FJP8|UVRB_ECOL6	100.0	29	0	0	63	149	287	315	2.23e-15	66.6
sample_814321	sp|A1A921|UVRB_ECOK1	100.0	29	0	0	63	149	287	315	2.23e-15	66.6
sample_814321	sp|A7ZY35|UVRB_ECOHS	100.0	29	0	0	63	149	287	315	2.23e-15	66.6
sample_814321	sp|B1X7A9|UVRB_ECODH	100.0	29	0	0	63	149	287	315	2.23e-15	66.6
sample_814321	sp|C4ZXV1|UVRB_ECOBW	100.0	29	0	0	63	149	287	315	2.23e-15	66.6
sample_814321	sp|B7M751|UVRB_ECO8A	100.0	29	0	0	63	149	287	315	2.23e-15	66.6
sample_814321	sp|B5YRL8|UVRB_ECO5E	100.0	29	0	0	63	149	287	315	2.23e-15	66.6
sample_814321	sp|P0A8F9|UVRB_ECO57	100.0	29	0	0	63	149	287	315	2.23e-15	66.6
sample_814321	sp|B7LC61|UVRB_ECO55	100.0	29	0	0	63	149	287	315	2.23e-15	66.6
sample_814321	sp|B7MGN7|UVRB_ECO45	100.0	29	0	0	63	149	287	315	2.23e-15	66.6
sample_814321	sp|B7ULX6|UVRB_ECO27	100.0	29	0	0	63	149	287	315	2.23e-15	66.6
sample_814321	sp|A7ZJI8|UVRB_ECO24	100.0	29	0	0	63	149	287	315	2.23e-15	66.6
sample_81563	sp|Q8FL76|LEU3_ECOL6	100.0	49	0	0	149	3	83	131	1.2200000000000001e-29	105.0
sample_81563	sp|Q8X9Z9|LEU3_ECO57	100.0	49	0	0	149	3	83	131	1.2300000000000001e-29	105.0
sample_81563	sp|Q1RGC4|LEU3_ECOUT	100.0	49	0	0	149	3	84	132	1.2300000000000001e-29	105.0
sample_81563	sp|P30125|LEU3_ECOLI	100.0	49	0	0	149	3	83	131	1.41e-29	105.0
sample_816113	sp|P58585|GNGF_ECO57	100.0	50	0	0	150	1	129	178	2.5599999999999998e-30	105.0
sample_816113	sp|P75767|GNGF_ECOLI	100.0	50	0	0	150	1	129	178	2.94e-30	105.0
sample_816752	sp|B1LM72|MOAA_ECOSM	87.5	8	1	0	7	30	27	34	8.5	22.7
sample_816752	sp|B6I7T6|MOAA_ECOSE	87.5	8	1	0	7	30	27	34	8.5	22.7
sample_816752	sp|B7NA81|MOAA_ECOLU	87.5	8	1	0	7	30	27	34	8.5	22.7
sample_816752	sp|P30745|MOAA_ECOLI	87.5	8	1	0	7	30	27	34	8.5	22.7
sample_816752	sp|P65382|MOAA_ECOL6	87.5	8	1	0	7	30	27	34	8.5	22.7
sample_816752	sp|A7ZY37|MOAA_ECOHS	87.5	8	1	0	7	30	27	34	8.5	22.7
sample_816752	sp|B1X7B1|MOAA_ECODH	87.5	8	1	0	7	30	27	34	8.5	22.7
sample_816752	sp|C4ZXV3|MOAA_ECOBW	87.5	8	1	0	7	30	27	34	8.5	22.7
sample_816752	sp|B7M753|MOAA_ECO8A	87.5	8	1	0	7	30	27	34	8.5	22.7
sample_816752	sp|B7MQN5|MOAA_ECO81	87.5	8	1	0	7	30	27	34	8.5	22.7
sample_816752	sp|B7NNL1|MOAA_ECO7I	87.5	8	1	0	7	30	27	34	8.5	22.7
sample_816752	sp|B5YRM0|MOAA_ECO5E	87.5	8	1	0	7	30	27	34	8.5	22.7
sample_816752	sp|P65383|MOAA_ECO57	87.5	8	1	0	7	30	27	34	8.5	22.7
sample_816752	sp|B7LC63|MOAA_ECO55	87.5	8	1	0	7	30	27	34	8.5	22.7
sample_816752	sp|B7MGN9|MOAA_ECO45	87.5	8	1	0	7	30	27	34	8.5	22.7
sample_816752	sp|B7ULX8|MOAA_ECO27	87.5	8	1	0	7	30	27	34	8.5	22.7
sample_816752	sp|A7ZJJ0|MOAA_ECO24	87.5	8	1	0	7	30	27	34	8.5	22.7
sample_817473	sp|B7NA81|MOAA_ECOLU	100.0	49	0	0	3	149	145	193	4.0999999999999996e-30	105.0
sample_817473	sp|B1LM72|MOAA_ECOSM	100.0	49	0	0	3	149	145	193	4.51e-30	105.0
sample_817473	sp|B6I7T6|MOAA_ECOSE	100.0	49	0	0	3	149	145	193	4.51e-30	105.0
sample_817473	sp|P65382|MOAA_ECOL6	100.0	49	0	0	3	149	145	193	4.51e-30	105.0
sample_817473	sp|B7M753|MOAA_ECO8A	100.0	49	0	0	3	149	145	193	4.51e-30	105.0
sample_817473	sp|B7MQN5|MOAA_ECO81	100.0	49	0	0	3	149	145	193	4.51e-30	105.0
sample_817473	sp|B5YRM0|MOAA_ECO5E	100.0	49	0	0	3	149	145	193	4.51e-30	105.0
sample_817473	sp|P65383|MOAA_ECO57	100.0	49	0	0	3	149	145	193	4.51e-30	105.0
sample_817473	sp|B7LC63|MOAA_ECO55	100.0	49	0	0	3	149	145	193	4.51e-30	105.0
sample_817473	sp|B7ULX8|MOAA_ECO27	100.0	49	0	0	3	149	145	193	4.51e-30	105.0
sample_817473	sp|A7ZJJ0|MOAA_ECO24	100.0	49	0	0	3	149	145	193	4.51e-30	105.0
sample_817473	sp|A7ZY37|MOAA_ECOHS	100.0	49	0	0	3	149	145	193	4.61e-30	105.0
sample_817473	sp|P30745|MOAA_ECOLI	100.0	49	0	0	3	149	145	193	4.66e-30	105.0
sample_817473	sp|B1X7B1|MOAA_ECODH	100.0	49	0	0	3	149	145	193	4.66e-30	105.0
sample_817473	sp|C4ZXV3|MOAA_ECOBW	100.0	49	0	0	3	149	145	193	4.66e-30	105.0
sample_817473	sp|B7NNL1|MOAA_ECO7I	100.0	49	0	0	3	149	145	193	4.71e-30	105.0
sample_817473	sp|B7MGN9|MOAA_ECO45	100.0	49	0	0	3	149	145	193	4.71e-30	105.0
sample_81779	sp|Q8FL76|LEU3_ECOL6	100.0	49	0	0	149	3	11	59	9.879999999999999e-30	105.0
sample_81779	sp|Q1RGC4|LEU3_ECOUT	100.0	49	0	0	149	3	12	60	9.91e-30	105.0
